,age,fnlwgt,education.num,capitalGain,capitalLoss,hoursPerWeek
12948,59,46466,0.009000000000000001,0,0,40
12949,18,130652,0.01,0,0,25
12950,45,195554,0.009000000000000001,0,0,45
12951,17,244589,0.007,0,0,40
12952,45,271901,0.009000000000000001,0,0,32
12953,73,139978,0.007,0,0,40
12954,48,180446,0.006,0,0,40
12955,38,341643,0.012,0,0,60
12956,37,289653,0.009000000000000001,0,0,50
12957,26,187891,0.009000000000000001,0,0,40
12958,46,116338,0.014,0,0,50
12959,54,439608,0.01,0,0,40
12960,65,330144,0.01,0,0,40
12961,29,251905,0.012,0,0,45
12962,37,218955,0.009000000000000001,0,0,40
12963,36,188972,0.016,0,0,10
12964,60,25825,0.009000000000000001,0,0,50
12965,62,116104,0.009000000000000001,0,0,20
12966,20,194891,0.009000000000000001,0,0,40
12967,29,409201,0.01,0,0,40
12968,74,97167,0.009000000000000001,0,0,15
12969,51,115851,0.009000000000000001,0,0,40
12970,50,118058,0.01,0,0,50
12971,42,258589,0.009000000000000001,0,0,60
12972,26,158810,0.013000000000000001,0,0,70
12973,58,165695,0.009000000000000001,0,0,70
12974,23,170482,0.01,0,0,45
12975,35,241001,0.009000000000000001,0,0,44
12976,50,165001,0.013000000000000001,0,0,50
12977,35,340260,0.009000000000000001,0,0,48
12978,31,96480,0.009000000000000001,0,0,50
12979,30,185177,0.007,0,0,49
12980,84,172907,0.01,0,0,35
12981,35,308874,0.009000000000000001,0,0,40
12982,45,54098,0.011,0,0,50
12983,46,288608,0.009000000000000001,0,0,40
12984,50,254148,0.01,0,0,40
12985,37,111128,0.007,0,0,40
12986,32,171116,0.009000000000000001,0,0,40
12987,27,276776,0.01,0,0,40
12988,22,152878,0.009000000000000001,0,0,40
12989,29,149211,0.013000000000000001,0,0,40
12990,35,58343,0.009000000000000001,0,0,44
12991,38,127601,0.01,0,0,35
12992,29,357781,0.004,0,0,40
12993,26,137367,0.01,0,0,44
12994,34,110978,0.015,0,0,40
12995,31,34503,0.011,0,0,40
12996,20,223515,0.01,0,0,40
12997,37,372525,0.014,0,0,48
12998,32,116365,0.009000000000000001,0,0,20
12999,36,111268,0.012,0,0,40
13000,46,199596,0.01,0,0,50
13001,18,301867,0.009000000000000001,0,0,20
13002,57,191983,0.01,0,0,50
13003,37,105803,0.009000000000000001,0,0,40
13004,43,456236,0.009000000000000001,0,0,40
13005,45,116255,0.009000000000000001,0,0,40
13006,32,235109,0.01,0,0,40
13007,38,91716,0.009000000000000001,0,0,40
13008,70,235781,0.01,0,0,40
13009,40,136986,0.01,0,0,50
13010,40,33658,0.009000000000000001,0,0,40
13011,20,53878,0.009000000000000001,0,0,40
13012,29,200928,0.009000000000000001,0,0,40
13013,24,173736,0.011,0,0,55
13014,28,214385,0.011,0,0,40
13015,58,102509,0.006,0,0,50
13016,18,329054,0.007,0,0,15
13017,40,274158,0.009000000000000001,0,0,40
13018,39,241153,0.014,0,0,50
13019,45,229516,0.009000000000000001,0,0,72
13020,24,247075,0.009000000000000001,0,0,20
13021,22,315524,0.01,0,0,30
13022,23,126945,0.013000000000000001,0,0,40
13023,39,29874,0.01,0,0,60
13024,28,115579,0.011,0,0,38
13025,44,56483,0.013000000000000001,0,0,37
13026,24,420779,0.009000000000000001,0,0,35
13027,24,255474,0.007,0,0,40
13028,52,241444,0.002,0,0,50
13029,43,85995,0.009000000000000001,0,0,40
13030,67,116986,0.008,0,0,20
13031,43,184099,0.012,0,0,40
13032,31,117816,0.004,0,0,70
13033,23,263899,0.01,0,0,20
13034,26,45869,0.013000000000000001,0,0,40
13035,48,186539,0.01,0,0,40
13036,40,326310,0.01,0,0,44
13037,55,84564,0.015,0,0,39
13038,49,247294,0.009000000000000001,0,0,45
13039,34,72793,0.013000000000000001,0,0,15
13040,29,261375,0.009000000000000001,0,0,60
13041,50,77905,0.013000000000000001,0,0,8
13042,19,66838,0.01,0,0,9
13043,66,180211,0.013000000000000001,0,0,30
13044,60,101198,0.011,0,0,20
13045,60,80574,0.009000000000000001,0,0,38
13046,19,198663,0.009000000000000001,0,0,40
13047,26,160340,0.009000000000000001,0,0,60
13048,58,69579,0.01,0,0,20
13049,18,379242,0.01,0,0,50
13050,26,259505,0.01,0,0,40
13051,45,171335,0.014,0,0,50
13052,29,155970,0.009000000000000001,0,0,40
13053,52,99682,0.01,0,0,52
13054,23,117789,0.013000000000000001,0,0,40
13055,21,296158,0.009000000000000001,0,0,40
13056,48,78859,0.009000000000000001,0,0,40
13057,50,189811,0.013000000000000001,0,0,40
13058,32,360593,0.009000000000000001,0,0,30
13059,40,145504,0.009000000000000001,0,0,40
13060,19,459248,0.009000000000000001,0,0,30
13061,42,126094,0.009000000000000001,0,0,39
13062,23,209483,0.013000000000000001,0,0,50
13063,21,210355,0.007,0,0,24
13064,28,84547,0.013000000000000001,0,0,40
13065,20,105585,0.01,0,0,25
13066,21,132320,0.007,0,0,35
13067,21,129172,0.01,0,0,16
13068,45,222374,0.013000000000000001,0,0,40
13069,49,201498,0.009000000000000001,0,0,40
13070,41,114157,0.009000000000000001,0,0,40
13071,48,148121,0.013000000000000001,0,0,40
13072,34,96480,0.01,0,0,40
13073,24,179423,0.009000000000000001,0,0,40
13074,58,123329,0.009000000000000001,0,0,16
13075,41,134130,0.013000000000000001,0,0,50
13076,53,188644,0.001,0,0,40
13077,40,226388,0.009000000000000001,0,0,40
13078,18,28648,0.007,0,0,40
13079,37,34996,0.009000000000000001,0,0,40
13080,43,281422,0.012,0,0,45
13081,22,214716,0.009000000000000001,0,0,40
13082,28,314177,0.006,0,0,40
13083,51,112310,0.01,0,0,40
13084,63,203783,0.009000000000000001,0,0,72
13085,29,205499,0.01,0,0,45
13086,44,155701,0.004,0,0,38
13087,37,186934,0.01,0,0,40
13088,62,209433,0.009000000000000001,0,0,40
13089,31,80933,0.009000000000000001,0,0,52
13090,20,102607,0.009000000000000001,0,0,30
13091,24,102942,0.01,0,0,50
13092,56,175057,0.013000000000000001,0,0,40
13093,36,68781,0.01,0,0,35
13094,29,108594,0.009000000000000001,0,0,40
13095,39,56269,0.01,0,0,40
13096,29,152503,0.01,0,0,45
13097,38,206951,0.009000000000000001,0,0,65
13098,23,82393,0.005,0,0,20
13099,37,167396,0.009000000000000001,0,0,40
13100,30,123397,0.01,0,0,30
13101,42,118652,0.012,0,0,40
13102,46,182689,0.01,0,0,40
13103,41,60949,0.009000000000000001,0,0,55
13104,49,129513,0.009000000000000001,0,0,50
13105,37,84306,0.01,0,0,40
13106,31,117507,0.009000000000000001,0,0,45
13107,22,88050,0.012,0,0,6
13108,22,305498,0.009000000000000001,0,0,33
13109,17,295308,0.007,0,0,20
13110,47,114459,0.016,0,0,50
13111,17,176017,0.006,0,0,15
13112,39,248445,0.003,0,0,40
13113,23,214542,0.01,0,0,20
13114,41,384508,0.013000000000000001,0,0,40
13115,36,403489,0.014,0,0,45
13116,21,254904,0.009000000000000001,0,0,30
13117,33,98995,0.006,0,0,36
13118,41,193995,0.009000000000000001,0,0,44
13119,19,205829,0.009000000000000001,0,0,35
13120,38,205852,0.009000000000000001,0,0,45
13121,24,37072,0.01,0,0,40
13122,39,122353,0.013000000000000001,0,0,45
13123,19,100009,0.01,0,0,15
13124,42,135056,0.01,0,0,40
13125,29,280618,0.01,0,0,40
13126,17,226717,0.008,0,0,20
13127,47,173938,0.013000000000000001,0,0,50
13128,24,291355,0.01,0,0,60
13129,61,160155,0.01,0,0,40
13130,40,29762,0.01,0,0,60
13131,59,172071,0.009000000000000001,0,0,38
13132,29,166210,0.01,0,0,55
13133,26,330263,0.009000000000000001,0,0,40
13134,46,247043,0.009000000000000001,0,0,40
13135,56,155238,0.009000000000000001,0,0,40
13136,25,130557,0.013000000000000001,0,0,40
13137,17,56986,0.008,0,0,18
13138,29,220692,0.011,0,0,40
13139,23,121650,0.003,0,0,30
13140,67,174603,0.009000000000000001,0,0,35
13141,29,341846,0.014,0,0,50
13142,32,34437,0.009000000000000001,0,0,40
13143,34,141058,0.01,0,0,62
13144,49,192323,0.009000000000000001,0,0,40
13145,39,28572,0.009000000000000001,0,0,40
13146,41,120277,0.013000000000000001,0,0,40
13147,31,164309,0.01,0,0,38
13148,47,102771,0.016,0,0,40
13149,27,147951,0.009000000000000001,0,0,1
13150,44,173888,0.004,0,0,80
13151,25,247006,0.012,0,0,45
13152,23,82889,0.01,0,0,16
13153,52,259363,0.009000000000000001,0,0,50
13154,62,159165,0.009000000000000001,0,0,36
13155,31,112062,0.013000000000000001,0,0,40
13156,19,299050,0.007,0,0,60
13157,53,548580,0.01,0,0,40
13158,25,234057,0.009000000000000001,0,0,40
13159,45,241350,0.009000000000000001,0,0,40
13160,49,278322,0.009000000000000001,0,0,40
13161,42,157443,0.013000000000000001,0,0,27
13162,44,37618,0.009000000000000001,0,0,40
13163,56,238582,0.01,0,0,41
13164,37,28887,0.009000000000000001,0,0,40
13165,37,77820,0.013000000000000001,0,0,45
13166,22,110946,0.01,0,0,40
13167,34,230420,0.013000000000000001,0,0,40
13168,36,206521,0.009000000000000001,0,0,40
13169,28,283227,0.01,0,0,65
13170,28,141957,0.013000000000000001,0,0,50
13171,73,161027,0.003,0,0,20
13172,37,31670,0.009000000000000001,0,0,60
13173,24,205844,0.013000000000000001,0,0,65
13174,30,46144,0.009000000000000001,0,0,38
13175,38,168055,0.011,0,0,40
13176,50,98350,0.01,0,0,40
13177,42,334522,0.009000000000000001,0,0,40
13178,54,187686,0.01,0,0,38
13179,27,365916,0.012,0,0,58
13180,39,190719,0.01,0,0,45
13181,27,218184,0.01,0,0,40
13182,30,222162,0.009000000000000001,0,0,66
13183,37,267085,0.01,0,0,40
13184,50,307555,0.013000000000000001,0,0,60
13185,36,229180,0.01,0,0,40
13186,22,279041,0.01,0,0,10
13187,21,312017,0.01,0,0,40
13188,76,70697,0.004,0,0,25
13189,37,188774,0.013000000000000001,0,0,40
13190,34,302770,0.01,0,0,60
13191,29,183639,0.009000000000000001,0,0,97
13192,29,178551,0.009000000000000001,0,0,40
13193,28,175343,0.013000000000000001,0,0,40
13194,73,190078,0.01,0,0,35
13195,43,117627,0.01,0,0,40
13196,39,108419,0.01,0,0,40
13197,74,183701,0.006,0,0,6
13198,27,208406,0.013000000000000001,0,0,30
13199,47,148884,0.009000000000000001,0,0,60
13200,90,87285,0.009000000000000001,0,0,24
13201,47,199058,0.013000000000000001,0,0,60
13202,42,173628,0.013000000000000001,0,0,40
13203,69,370837,0.013000000000000001,0,0,40
13204,23,342769,0.013000000000000001,0,0,20
13205,44,65145,0.009000000000000001,0,0,30
13206,47,272182,0.01,0,0,40
13207,33,252168,0.01,0,0,40
13208,48,80430,0.007,0,0,30
13209,39,189623,0.013000000000000001,0,0,60
13210,52,226084,0.009000000000000001,0,0,40
13211,18,150817,0.009000000000000001,0,0,20
13212,27,190911,0.009000000000000001,0,0,45
13213,45,255559,0.009000000000000001,0,0,40
13214,24,173679,0.011,0,0,20
13215,25,35854,0.01,0,0,40
13216,42,82161,0.006,0,0,35
13217,63,129845,0.004,0,0,40
13218,40,226505,0.009000000000000001,0,0,46
13219,42,136419,0.009000000000000001,0,0,50
13220,42,66460,0.01,0,0,45
13221,63,379940,0.013000000000000001,0,0,40
13222,37,102936,0.013000000000000001,0,0,55
13223,65,205309,0.009000000000000001,0,0,20
13224,46,137547,0.009000000000000001,0,0,40
13225,23,220168,0.009000000000000001,0,0,25
13226,47,37672,0.013000000000000001,0,0,45
13227,20,196643,0.01,0,0,20
13228,28,197484,0.009000000000000001,0,0,40
13229,61,115023,0.009000000000000001,0,0,40
13230,30,234824,0.009000000000000001,0,0,72
13231,30,361497,0.013000000000000001,0,0,72
13232,29,351871,0.013000000000000001,0,0,50
13233,39,324231,0.009000000000000001,0,0,40
13234,23,123490,0.007,0,0,35
13235,32,188245,0.007,0,0,40
13236,63,50349,0.009000000000000001,0,0,34
13237,19,47176,0.01,0,0,15
13238,57,290661,0.016,0,0,60
13239,41,221172,0.013000000000000001,0,0,40
13240,23,188950,0.011,0,0,40
13241,30,356882,0.016,0,0,20
13242,43,150533,0.012,0,0,50
13243,64,167149,0.004,0,0,25
13244,56,301835,0.003,0,0,40
13245,32,313729,0.009000000000000001,0,0,40
13246,55,130957,0.009000000000000001,0,0,45
13247,17,197732,0.007,0,0,12
13248,17,250541,0.006,0,0,20
13249,29,218785,0.01,0,0,65
13250,37,194630,0.009000000000000001,0,0,50
13251,39,38721,0.009000000000000001,0,0,22
13252,36,201519,0.013000000000000001,0,0,40
13253,50,279337,0.013000000000000001,0,0,55
13254,31,87560,0.01,0,0,50
13255,56,208431,0.01,0,0,32
13256,20,163205,0.01,0,0,30
13257,33,137616,0.014,0,0,35
13258,45,117556,0.01,0,0,32
13259,33,24504,0.009000000000000001,0,0,50
13260,36,181721,0.006,0,0,60
13261,42,55363,0.014,0,0,55
13262,33,92865,0.01,0,0,40
13263,52,221532,0.013000000000000001,0,0,45
13264,41,183224,0.014,0,0,40
13265,30,381153,0.01,0,0,40
13266,22,300871,0.01,0,0,40
13267,26,158333,0.003,0,0,40
13268,36,288103,0.007,0,0,40
13269,35,108907,0.009000000000000001,0,0,40
13270,46,358533,0.01,0,0,40
13271,24,126613,0.013000000000000001,0,0,8
13272,38,199816,0.009000000000000001,0,0,40
13273,50,98228,0.009000000000000001,0,0,45
13274,41,129060,0.01,0,0,40
13275,38,22245,0.009000000000000001,0,0,60
13276,36,226918,0.013000000000000001,0,0,48
13277,47,398652,0.009000000000000001,0,0,50
13278,59,268840,0.01,0,0,16
13279,59,91384,0.016,0,0,60
13280,52,174767,0.01,0,0,45
13281,37,126675,0.011,0,0,60
13282,52,82285,0.013000000000000001,0,0,40
13283,51,177727,0.012,0,0,45
13284,67,345236,0.013000000000000001,0,0,55
13285,68,156000,0.006,0,0,20
13286,71,228806,0.005,0,0,6
13287,49,184428,0.014,0,0,40
13288,35,102938,0.009000000000000001,0,0,40
13289,18,161063,0.009000000000000001,0,0,40
13290,29,253752,0.006,0,0,40
13291,47,274800,0.013000000000000001,0,0,60
13292,31,129804,0.005,0,0,40
13293,22,65547,0.01,0,0,40
13294,20,107658,0.01,0,0,10
13295,57,161097,0.009000000000000001,0,0,26
13296,18,118376,0.01,0,0,15
13297,32,131224,0.009000000000000001,0,0,40
13298,39,120985,0.009000000000000001,0,0,40
13299,37,215392,0.013000000000000001,0,0,40
13300,51,63685,0.009000000000000001,0,0,50
13301,48,131826,0.01,0,0,40
13302,39,211440,0.009000000000000001,0,0,55
13303,35,31023,0.013000000000000001,0,0,45
13304,19,255161,0.009000000000000001,0,0,25
13305,28,411950,0.009000000000000001,0,0,40
13306,18,318082,0.01,0,0,35
13307,23,287988,0.013000000000000001,0,0,40
13308,42,115932,0.013000000000000001,0,0,40
13309,25,60358,0.01,0,0,40
13310,17,140117,0.006,0,0,12
13311,34,158040,0.013000000000000001,0,0,45
13312,29,232784,0.012,0,0,40
13313,22,349368,0.01,0,0,40
13314,46,325573,0.009000000000000001,0,0,40
13315,69,140176,0.009000000000000001,0,0,24
13316,50,128478,0.009000000000000001,0,0,60
13317,45,155659,0.01,0,0,40
13318,41,288433,0.014,0,0,40
13319,47,329205,0.013000000000000001,0,0,40
13320,64,171373,0.007,0,0,40
13321,29,228860,0.01,0,0,35
13322,17,47771,0.007,0,0,20
13323,24,201680,0.009000000000000001,0,0,60
13324,28,337378,0.009000000000000001,0,0,40
13325,48,227714,0.013000000000000001,0,0,60
13326,36,177285,0.011,0,0,38
13327,38,71701,0.011,0,0,40
13328,42,280167,0.014,0,0,40
13329,36,27408,0.011,0,0,60
13330,25,167031,0.006,0,0,40
13331,41,173682,0.014,0,0,40
13332,35,278557,0.009000000000000001,0,0,30
13333,32,113688,0.011,0,0,50
13334,41,252986,0.014,0,0,40
13335,48,33669,0.01,0,0,60
13336,56,100776,0.009000000000000001,0,0,50
13337,47,177457,0.01,0,0,40
13338,30,312767,0.009000000000000001,0,0,40
13339,51,43354,0.007,0,0,40
13340,22,375422,0.013000000000000001,0,0,40
13341,49,263568,0.013000000000000001,0,0,60
13342,35,248010,0.013000000000000001,0,0,40
13343,34,405577,0.01,0,0,40
13344,51,167065,0.009000000000000001,0,0,40
13345,26,102476,0.013000000000000001,0,0,40
13346,32,175878,0.004,0,0,35
13347,55,213894,0.007,0,0,40
13348,17,150262,0.007,0,0,20
13349,40,75363,0.01,0,0,40
13350,38,272671,0.013000000000000001,0,0,50
13351,44,222434,0.009000000000000001,0,0,40
13352,25,171236,0.009000000000000001,0,0,40
13353,45,367037,0.009000000000000001,0,0,40
13354,38,304651,0.009000000000000001,0,0,45
13355,62,97017,0.01,0,0,45
13356,45,320818,0.01,0,0,40
13357,47,84735,0.014,0,0,20
13358,49,184428,0.013000000000000001,0,0,40
13359,36,326886,0.009000000000000001,0,0,40
13360,29,212102,0.009000000000000001,0,0,30
13361,23,175837,0.007,0,0,40
13362,50,177487,0.009000000000000001,0,0,40
13363,44,171424,0.013000000000000001,0,0,40
13364,32,194981,0.009000000000000001,0,0,36
13365,73,199362,0.009000000000000001,0,0,30
13366,24,204226,0.014,0,0,40
13367,46,72506,0.009000000000000001,0,0,40
13368,37,194630,0.014,0,0,40
13369,29,391867,0.011,0,0,40
13370,40,94080,0.012,0,0,40
13371,17,289405,0.007,0,0,12
13372,30,170130,0.009000000000000001,0,0,40
13373,30,447739,0.016,0,0,60
13374,25,106377,0.01,0,0,40
13375,41,66118,0.013000000000000001,0,0,40
13376,47,274883,0.009000000000000001,0,0,40
13377,27,123773,0.012,0,0,40
13378,42,70655,0.009000000000000001,0,0,44
13379,49,177426,0.009000000000000001,0,0,20
13380,19,159269,0.01,0,0,15
13381,24,235894,0.009000000000000001,0,0,38
13382,34,97723,0.015,0,0,40
13383,33,167309,0.013000000000000001,0,0,40
13384,44,98106,0.01,0,0,40
13385,45,108993,0.009000000000000001,0,0,40
13386,35,265954,0.013000000000000001,0,0,40
13387,58,100960,0.009000000000000001,0,0,50
13388,45,170092,0.01,0,0,50
13389,54,326156,0.01,0,0,40
13390,45,216932,0.014,0,0,40
13391,24,214014,0.009000000000000001,0,0,40
13392,36,99872,0.009000000000000001,0,0,40
13393,61,151459,0.006,0,0,38
13394,56,367200,0.009000000000000001,0,0,40
13395,51,168539,0.013000000000000001,0,0,50
13396,50,140741,0.007,0,0,40
13397,25,197651,0.01,0,0,43
13398,46,123053,0.014,0,0,50
13399,23,330571,0.013000000000000001,0,0,25
13400,44,204235,0.009000000000000001,0,0,40
13401,38,346766,0.009000000000000001,0,0,40
13402,25,163396,0.01,0,0,40
13403,18,36251,0.006,0,0,15
13404,31,29152,0.008,0,0,40
13405,33,79303,0.009000000000000001,0,0,45
13406,35,272338,0.011,0,0,40
13407,55,200497,0.014,0,0,45
13408,19,148392,0.009000000000000001,0,0,30
13409,43,129298,0.014,0,0,40
13410,49,174981,0.014,0,0,47
13411,48,328610,0.015,0,0,45
13412,27,77774,0.009000000000000001,0,0,34
13413,29,153805,0.009000000000000001,0,0,40
13414,27,168827,0.013000000000000001,0,0,2
13415,31,373432,0.005,0,0,43
13416,26,57600,0.013000000000000001,0,0,40
13417,53,302847,0.009000000000000001,0,0,35
13418,23,227594,0.009000000000000001,0,0,30
13419,32,44777,0.009000000000000001,0,0,46
13420,36,279615,0.013000000000000001,0,0,40
13421,22,276133,0.009000000000000001,0,0,50
13422,62,136314,0.01,0,0,40
13423,43,184625,0.009000000000000001,0,0,40
13424,34,265917,0.009000000000000001,0,0,40
13425,27,158647,0.01,0,0,40
13426,35,22055,0.01,0,0,60
13427,41,176716,0.009000000000000001,0,0,60
13428,42,270721,0.013000000000000001,0,0,32
13429,24,100321,0.01,0,0,48
13430,35,79050,0.009000000000000001,0,0,72
13431,40,42703,0.01,0,0,40
13432,46,116952,0.004,0,0,45
13433,45,331643,0.01,0,0,40
13434,68,223486,0.009000000000000001,0,0,7
13435,33,340332,0.013000000000000001,0,0,45
13436,23,184813,0.01,0,0,20
13437,42,32185,0.013000000000000001,0,0,60
13438,30,197886,0.01,0,0,45
13439,35,248374,0.01,0,0,40
13440,40,382499,0.009000000000000001,0,0,50
13441,46,161386,0.005,0,0,50
13442,49,110172,0.009000000000000001,0,0,40
13443,41,144032,0.009000000000000001,0,0,60
13444,26,224426,0.014,0,0,38
13445,37,230408,0.009000000000000001,0,0,20
13446,50,20795,0.01,0,0,40
13447,20,174714,0.01,0,0,20
13448,30,149531,0.01,0,0,40
13449,23,34113,0.009000000000000001,0,0,45
13450,44,323790,0.013000000000000001,0,0,40
13451,28,331381,0.013000000000000001,0,0,40
13452,48,160647,0.01,0,0,40
13453,34,339142,0.009000000000000001,0,0,40
13454,58,164857,0.013000000000000001,0,0,99
13455,33,267859,0.01,0,0,40
13456,38,167725,0.013000000000000001,0,0,84
13457,67,105907,0.002,0,0,20
13458,23,200677,0.006,0,0,40
13459,42,193882,0.01,0,0,40
13460,54,138026,0.009000000000000001,0,0,40
13461,49,122385,0.014,0,0,40
13462,35,49020,0.014,0,0,60
13463,26,283715,0.009000000000000001,0,0,40
13464,36,166416,0.009000000000000001,0,0,40
13465,25,156334,0.006,0,0,40
13466,35,45607,0.014,0,0,60
13467,40,112362,0.014,0,0,40
13468,52,200419,0.012,0,0,50
13469,42,341638,0.013000000000000001,0,0,40
13470,50,127151,0.014,0,0,40
13471,52,321959,0.01,0,0,40
13472,51,35211,0.014,0,0,40
13473,19,214935,0.01,0,0,40
13474,43,132130,0.011,0,0,40
13475,57,222247,0.008,0,0,40
13476,35,165799,0.009000000000000001,0,0,60
13477,30,257874,0.013000000000000001,0,0,30
13478,38,357173,0.009000000000000001,0,0,40
13479,45,305739,0.01,0,0,40
13480,23,172047,0.009000000000000001,0,0,40
13481,22,110677,0.01,0,0,40
13482,60,82388,0.01,0,0,38
13483,45,289230,0.013000000000000001,0,0,48
13484,49,336509,0.006,0,0,40
13485,29,383402,0.01,0,0,35
13486,40,280362,0.009000000000000001,0,0,35
13487,42,173704,0.014,0,0,40
13488,33,433375,0.002,0,0,35
13489,63,106551,0.009000000000000001,0,0,40
13490,53,22418,0.009000000000000001,0,0,40
13491,38,54816,0.011,0,0,40
13492,44,358199,0.01,0,0,45
13493,43,190044,0.006,0,0,40
13494,26,97698,0.014,0,0,32
13495,56,53366,0.009000000000000001,0,0,40
13496,39,236136,0.011,0,0,40
13497,44,326232,0.004,0,0,48
13498,34,581071,0.009000000000000001,0,0,48
13499,40,220589,0.012,0,0,40
13500,38,161463,0.01,0,0,40
13501,44,95255,0.01,0,0,40
13502,34,223267,0.01,0,0,72
13503,22,236769,0.013000000000000001,0,0,20
13504,58,229498,0.01,0,0,20
13505,43,177083,0.01,0,0,30
13506,23,287681,0.009000000000000001,0,0,40
13507,41,49797,0.01,0,0,40
13508,44,174051,0.01,0,0,35
13509,32,194901,0.009000000000000001,0,0,40
13510,38,252250,0.012,0,0,56
13511,47,191277,0.01,0,0,50
13512,24,174907,0.009000000000000001,0,0,30
13513,39,167140,0.014,0,0,40
13514,32,236543,0.008,0,0,54
13515,40,214242,0.009000000000000001,0,0,50
13516,71,200418,0.003,0,0,40
13517,45,167334,0.014,0,0,50
13518,54,146834,0.009000000000000001,0,0,45
13519,26,78424,0.011,0,0,54
13520,37,182675,0.01,0,0,45
13521,28,38079,0.01,0,0,55
13522,42,115178,0.013000000000000001,0,0,15
13523,45,195949,0.009000000000000001,0,0,40
13524,37,167415,0.009000000000000001,0,0,50
13525,57,223214,0.009000000000000001,0,0,50
13526,39,22245,0.013000000000000001,0,0,60
13527,45,81853,0.01,0,0,40
13528,30,147921,0.011,0,0,46
13529,27,29261,0.009000000000000001,0,0,40
13530,44,257758,0.016,0,0,40
13531,38,205493,0.009000000000000001,0,0,60
13532,19,71650,0.009000000000000001,0,0,40
13533,39,150217,0.01,0,0,38
13534,55,258648,0.006,0,0,40
13535,17,114798,0.006,0,0,20
13536,43,186188,0.01,0,0,40
13537,36,175255,0.009000000000000001,0,0,35
13538,45,249935,0.013000000000000001,0,0,60
13539,44,120277,0.014,0,0,38
13540,26,193165,0.01,0,0,52
13541,21,221418,0.009000000000000001,0,0,40
13542,43,56063,0.013000000000000001,0,0,60
13543,34,153927,0.009000000000000001,0,0,40
13544,33,163110,0.013000000000000001,0,0,20
13545,40,175696,0.009000000000000001,0,0,51
13546,46,143189,0.003,0,0,40
13547,54,32778,0.009000000000000001,0,0,40
13548,23,150683,0.01,0,0,40
13549,58,78104,0.009000000000000001,0,0,45
13550,42,201520,0.009000000000000001,0,0,45
13551,25,124111,0.009000000000000001,0,0,38
13552,60,166386,0.007,0,0,30
13553,43,117471,0.009000000000000001,0,0,40
13554,25,361307,0.013000000000000001,0,0,40
13555,31,142038,0.009000000000000001,0,0,45
13556,35,276552,0.009000000000000001,0,0,40
13557,48,50402,0.01,0,0,40
13558,43,174090,0.009000000000000001,0,0,20
13559,27,277760,0.009000000000000001,0,0,40
13560,52,165278,0.009000000000000001,0,0,22
13561,49,182752,0.01,0,0,40
13562,31,173002,0.009000000000000001,0,0,40
13563,59,261232,0.007,0,0,40
13564,27,164607,0.013000000000000001,0,0,40
13565,38,129573,0.014,0,0,40
13566,51,36186,0.013000000000000001,0,0,40
13567,24,325744,0.009000000000000001,0,0,40
13568,58,329793,0.013000000000000001,0,0,45
13569,46,133616,0.01,0,0,40
13570,55,83401,0.003,0,0,40
13571,76,239880,0.009000000000000001,0,0,8
13572,25,201737,0.01,0,0,40
13573,33,143540,0.009000000000000001,0,0,40
13574,46,28334,0.009000000000000001,0,0,40
13575,51,245873,0.01,0,0,40
13576,42,199095,0.011,0,0,40
13577,41,575442,0.01,0,0,40
13578,42,184682,0.012,0,0,40
13579,34,69251,0.009000000000000001,0,0,40
13580,31,225507,0.011,0,0,40
13581,35,407068,0.002,0,0,40
13582,46,125892,0.01,0,0,40
13583,43,35824,0.014,0,0,40
13584,35,67083,0.009000000000000001,0,0,40
13585,23,107801,0.013000000000000001,0,0,20
13586,43,118536,0.009000000000000001,0,0,40
13587,61,198078,0.009000000000000001,0,0,40
13588,29,78261,0.015,0,0,50
13589,21,234108,0.009000000000000001,0,0,40
13590,40,92717,0.009000000000000001,0,0,40
13591,23,257683,0.013000000000000001,0,0,40
13592,90,40388,0.013000000000000001,0,0,55
13593,24,55424,0.013000000000000001,0,0,40
13594,40,319271,0.014,0,0,60
13595,37,75050,0.011,0,0,55
13596,31,182896,0.009000000000000001,0,0,40
13597,22,188274,0.009000000000000001,0,0,40
13598,25,211497,0.01,0,0,40
13599,47,172246,0.014,0,0,60
13600,48,219962,0.011,0,0,40
13601,28,209801,0.005,0,0,40
13602,20,178517,0.01,0,0,40
13603,51,169364,0.01,0,0,40
13604,32,164707,0.009000000000000001,0,0,40
13605,55,144084,0.006,0,0,40
13606,41,133692,0.013000000000000001,0,0,40
13607,45,145290,0.009000000000000001,0,0,40
13608,65,24824,0.009000000000000001,0,0,40
13609,22,235829,0.01,0,0,40
13610,42,54202,0.015,0,0,50
13611,24,59146,0.013000000000000001,0,0,40
13612,67,64148,0.01,0,0,41
13613,28,196621,0.009000000000000001,0,0,37
13614,56,195668,0.006,0,0,35
13615,31,263000,0.011,0,0,38
13616,33,554986,0.01,0,0,40
13617,45,217654,0.01,0,0,40
13618,47,102771,0.004,0,0,40
13619,40,213019,0.009000000000000001,0,0,30
13620,35,228493,0.01,0,0,48
13621,65,22907,0.004,0,0,40
13622,42,24364,0.01,0,0,30
13623,23,41432,0.013000000000000001,0,0,15
13624,39,235259,0.01,0,0,40
13625,39,343476,0.009000000000000001,0,0,30
13626,37,326886,0.009000000000000001,0,0,40
13627,25,248313,0.011,0,0,40
13628,31,30290,0.009000000000000001,0,0,40
13629,39,188540,0.009000000000000001,0,0,45
